Probeset	"Mix A (0% tumor, 0% noise)"	"Mix B (0% tumor, 0% noise)"	"Mix C (0% tumor, 0% noise)"	"Mix D (0% tumor, 0% noise)"	"Mix A (30% tumor, 0% noise)"	"Mix B (30% tumor, 0% noise)"	"Mix C (30% tumor, 0% noise)"	"Mix D (30% tumor, 0% noise)"	"Mix A (60% tumor, 0% noise)"	"Mix B (60% tumor, 0% noise)"	"Mix C (60% tumor, 0% noise)"	"Mix D (60% tumor, 0% noise)"	"Mix A (90% tumor, 0% noise)"	"Mix B (90% tumor, 0% noise)"	"Mix C (90% tumor, 0% noise)"	"Mix D (90% tumor, 0% noise)"	"Mix A (0% tumor, 30% noise)"	"Mix B (0% tumor, 30% noise)"	"Mix C (0% tumor, 30% noise)"	"Mix D (0% tumor, 30% noise)"	"Mix A (30% tumor, 30% noise)"	"Mix B (30% tumor, 30% noise)"	"Mix C (30% tumor, 30% noise)"	"Mix D (30% tumor, 30% noise)"	"Mix A (60% tumor, 30% noise)"	"Mix B (60% tumor, 30% noise)"	"Mix C (60% tumor, 30% noise)"	"Mix D (60% tumor, 30% noise)"	"Mix A (90% tumor, 30% noise)"	"Mix B (90% tumor, 30% noise)"	"Mix C (90% tumor, 30% noise)"	"Mix D (90% tumor, 30% noise)"	"Mix A (0% tumor, 60% noise)"	"Mix B (0% tumor, 60% noise)"	"Mix C (0% tumor, 60% noise)"	"Mix D (0% tumor, 60% noise)"	"Mix A (30% tumor, 60% noise)"	"Mix B (30% tumor, 60% noise)"	"Mix C (30% tumor, 60% noise)"	"Mix D (30% tumor, 60% noise)"	"Mix A (60% tumor, 60% noise)"	"Mix B (60% tumor, 60% noise)"	"Mix C (60% tumor, 60% noise)"	"Mix D (60% tumor, 60% noise)"	"Mix A (90% tumor, 60% noise)"	"Mix B (90% tumor, 60% noise)"	"Mix C (90% tumor, 60% noise)"	"Mix D (90% tumor, 60% noise)"	"Mix A (0% tumor, 90% noise)"	"Mix B (0% tumor, 90% noise)"	"Mix C (0% tumor, 90% noise)"	"Mix D (0% tumor, 90% noise)"	"Mix A (30% tumor, 90% noise)"	"Mix B (30% tumor, 90% noise)"	"Mix C (30% tumor, 90% noise)"	"Mix D (30% tumor, 90% noise)"	"Mix A (60% tumor, 90% noise)"	"Mix B (60% tumor, 90% noise)"	"Mix C (60% tumor, 90% noise)"	"Mix D (60% tumor, 90% noise)"	"Mix A (90% tumor, 90% noise)"	"Mix B (90% tumor, 90% noise)"	"Mix C (90% tumor, 90% noise)"	"Mix D (90% tumor, 90% noise)"
203835_at	117.9825201	69.74242429	26.36544889	17.67170634	125.0312588	91.26319176	60.89930898	54.8136892	132.0799976	112.7839592	95.43316907	91.95567205	139.1287363	134.3047267	129.9670292	129.0976549	117.056998	69.91926181	25.46959511	80.10206165	124.0718681	92.37375142	63.77602701	55.46506683	132.8962799	114.1529907	136.5143977	99.13214561	138.1682305	140.4145074	131.4235362	135.4876542	140.6354891	68.78252027	25.48776155	17.0314043	124.7598996	90.27203068	64.45749818	53.81503936	131.0816773	111.804091	104.8447406	632.5367155	1048.35295	133.304802	6791415.924	128.1166957	117.0138399	73.26611651	25.37679908	49.11645186	139.780698	483.8188748	60.74930761	159.9513645	146.0386784	127.9183341	94.9200879	90.95570098	138.5922646	378.0567318	129.314789	225.4456773
203865_s_at	246.6133388	23.96161855	15.69704438	15.25077085	380.0254676	224.1692635	218.3840616	218.0716701	513.4375965	424.3769084	421.0710787	420.8925693	646.8497254	624.5845533	623.7580959	623.7134686	275.8668819	22.98108262	30.8372627	39.40694612	379.819378	223.532703	226.8249033	217.327197	512.4930504	454.8294547	501.9850567	420.7944382	692.1616507	624.3305093	622.7743811	623.526296	252.3988631	23.00871054	19.72289397	50.10599018	379.3676642	225.6900839	224.6712198	220.5582835	512.6287075	423.4999811	420.2245628	420.0670813	645.8525745	623.6793511	622.7647467	624.0406892	246.7833758	22.96322345	7461.983686	22224.99275	379.0254689	223.1693357	260.1045446	304.1941103	513.6727858	423.3771503	420.3376796	430.3948248	645.9860205	623.5845613	622.7823427	985.1993288
203886_s_at	248.2738905	60.43147972	18.96086554	7.330502407	176.6563761	45.1666886	16.13725868	7.996004485	105.0388618	29.90189749	13.31365182	8.661506564	33.42134745	14.63710637	10.49004496	9.327008642	250.6670919	65.16393097	18.11606535	14.14473259	175.7873419	44.25146522	19.31805135	8.060724305	104.0589646	41.65000771	12.32429876	10.45521858	77.66131372	13.65107215	9.627591786	8.403762063	350.5212021	59.46221958	21.18056576	6.330518954	352.8036618	1076.356523	15.13802965	13.92615879	104.4299973	39.79624032	12.31365544	7.72574757	32.43563682	14.20467015	28.13904458	67.12600894	247.6026601	59.43157256	18.70348337	7.460814076	175.659715	111.5506547	15.13748876	345.576324	104.0392844	29.07984832	3342.502659	12.36388966	33.02065999	13.69068717	36068.79351	8.32714412
203913_s_at	141.7846063	63.49490733	37.70984502	3.127631397	159.4059901	104.6032008	86.5536572	62.34610766	177.0273739	145.7114943	135.3974694	121.5645839	194.6487577	186.8197878	184.2412816	180.7830602	141.5725346	62.79544218	36.73923509	4.915051147	158.4078698	273.5681239	203.0073754	67.6606334	176.6985808	150.561098	134.9128759	120.7246517	200.010521	196.4615331	185.8448663	180.0792229	140.889866	66.27303555	37.14524702	2.473490886	158.8147989	104.5041383	599.1409464	61.37547989	437.8393585	350.0595047	134.3976197	14207.74157	208.856136	185.8199258	465.2304348	312.2629564	140.8525298	62.49520432	660.0697497	52.64788465	158.4228845	103.7849334	342.0832705	64.3928389	176.0276062	43420.653	134.8688634	123.3776204	229.7088581	185.9383501	188.3804118	256.6728203
203973_s_at	4363.525722	1780.557584	3589.769594	4254.785714	3289.258692	1481.180996	2747.629402	3213.140686	2214.991663	1181.804407	1905.489211	2171.495659	1140.724633	882.4278189	1063.34902	1129.850632	4364.135661	1780.810151	3589.489336	4255.4134	3356.914501	1480.451468	2750.483841	3215.164833	2249.864548	1192.266062	1904.69915	2329.597573	1158.706072	883.0430595	1062.426133	1129.312457	4371.086238	1779.55764	3588.778686	4253.867745	3289.488344	1482.391831	2746.63588	3214.528013	56483.95077	1180.816889	3569.670169	2170.499114	4430.85705	888.1794447	1062.438682	1128.86168	4364.221456	1784.271497	3597.441324	27958.74699	3288.258692	7305248.904	2827.304204	3212.154058	2218.376987	1180.804646	1908.793919	3304.502797	1146.30373	886.3916822	36377.70645	1129.860253
204039_at	9385.86006	4410.863374	7809.583867	8333.555123	6656.177264	3173.679583	5552.783929	5919.563808	3926.494468	1936.495793	3295.983991	3505.572493	1196.811672	699.3120031	1039.184052	1091.581178	9384.891269	4411.179406	7813.276337	8332.830197	6655.610979	3173.166695	5551.872857	5919.315119	3925.615295	1935.730778	3294.99333	3504.587413	1197.998164	698.5835905	1038.205158	1123.886256	9385.077905	4459.020714	7808.896712	8347.212058	6655.812596	3173.096536	5551.791886	5918.563824	3925.606545	9290.479801	3295.052436	3504.573247	1195.814895	700.4255019	1038.202825	1090.593263	9390.064834	9221.522344	9441.841143	8332.720185	6655.177266	3173.602342	5565.454743	5918.586985	3928.254635	1935.495793	3570618.591	6151.865266	1195.880007	698.3120053	22397.77114	1090.621496
204112_s_at	2247.149141	1588.928075	2166.204956	2216.425832	1575.947596	1115.192849	1519.286666	1554.441279	904.74605	641.4576233	872.368376	892.4567263	233.5445043	167.7223976	225.4500858	230.4721734	2246.177193	1587.974121	2165.767951	2216.492239	1577.011753	1114.404199	1518.348269	1562.712467	903.9052206	640.9028672	873.3102022	891.9590821	232.6177484	166.9449991	224.5819927	251.5859855	2406.606771	1589.183196	2165.980361	2215.426691	1624.966992	1144.28994	1521.059507	1566.416178	903.7533698	640.4647425	871.3818029	920.4838105	232.5454486	166.7355046	224.4718963	288.9834073	2567.827385	1588.825852	2165.205106	2215.571601	1575.08074	1114.431384	1518.287655	2070.789537	24022.02374	644.4803238	871.6888926	11111288.25	232.6297602	166.7244114	252.0460133	237.0406788
204201_s_at	189.1394794	636.1058012	1204.323153	652.5372821	362.0460183	674.9224436	1072.67459	686.4244802	534.9525572	713.7390859	941.0260267	720.3116783	707.8590962	752.5557283	809.3774635	754.1988764	188.7212282	637.2233967	1204.15515	651.7929971	361.0551172	674.4348751	1071.754059	688.142881	534.0117113	715.9762925	940.5182765	719.427965	707.9315456	751.8391649	810.2535909	918.9058015	208.0847529	635.1098027	1204.198231	662.6472486	367.1841841	725.9903128	1071.675214	685.5589013	533.9553973	714.0526404	940.7002276	719.7026518	1603.79469	758.6244415	808.5815041	1168.103842	344.9461057	635.1058025	1325.697955	651.5372946	361.0462009	673.9224438	1074.19387	685.4404557	533.9545702	712.7390964	940.3703283	719.3227386	706.859234	2207.29534	808.3774934	791.5434807
204409_s_at	2719.622321	4109.865667	1970.332249	3219.087681	1935.196877	2908.367219	1410.693827	2284.822629	1150.771433	1706.868771	851.0554043	1350.557577	366.3459889	505.3703235	291.4169818	416.2925249	2720.044588	4115.378829	1971.177284	3218.097874	1971.333547	2907.50345	1431.547338	2284.638596	1150.156541	1706.429757	850.2362287	1350.713998	365.5164686	504.3817375	292.4062637	415.3153726	2718.710359	4108.887693	1969.353154	3266.894437	1936.745479	2907.385471	1586.590495	2499.30291	1149.780672	1744.451439	850.3667406	1354.481899	365.8183966	3986.320176	290.4183023	416.7390212	2718.62335	184595.8773	1969.590986	175497.1835	1934.196892	2908.114153	1409.693827	2299.237659	4028536.422	378552.9597	853.8450516	1411.718184	397.0087472	50017.63816	290.4189032	415.2940322
204410_at	536.3939866	954.0266828	502.1216034	837.0846961	380.7030692	673.0459566	356.712401	591.1865659	225.0121519	392.0652304	211.3031986	345.2884357	69.3212345	111.0845041	65.89399618	99.39030545	535.4134006	953.6861686	501.464773	837.4892194	380.7629558	769.1764034	355.7134785	591.2156755	227.3574381	399.8960541	210.4938964	344.291234	71.09239884	112.0633967	64.90005584	104.3110661	571.8374727	970.3712926	16963.40736	836.096512	2879.271143	672.0865285	360.4263598	590.1865828	224.1478982	391.1829952	210.4717542	344.5765537	68.32291098	110.1513939	67.30674678	98.41023368	540.4556952	953.4457064	1545.054726	836.48877	543.323232	672.60703	44289.42895	590.1865665	419.1793108	391.0652391	211.208368	3203.208913	21969.00106	110.0852431	230.6723961	2860.758707
204445_s_at	288.336383	522.9188692	129.2373789	323.3653331	226.9001998	391.1079402	115.5308969	251.4204649	165.4640166	259.2970111	101.824415	179.4755966	104.0278334	127.486082	88.11793299	107.5307284	287.353154	521.9994511	129.0547863	322.3910714	228.7656331	390.7086134	117.0329396	259.6154114	168.4752562	258.3635793	100.8536195	178.6814848	104.683031	470.8596186	87.45861497	106.6784306	287.336579	545.7624162	138.3457589	322.3974246	225.900803	390.1109401	115.9751507	281.1095712	170.0841027	678.2735825	100.8325308	1699.552492	103.0520301	148.1904096	87.13853252	127.2681185	288.481516	522.3605565	128.6120963	371.3894347	225.9002029	392.3596527	114.9855168	250.4243597	168.2016681	271.1360907	100.824491	178.4933291	103.0278346	126.4922168	56255.99092	106.569924
204446_s_at	795.4037664	1871.530905	716.599125	1111.148889	637.8575396	1391.146536	582.6942906	858.8791256	480.3113128	910.7621682	448.7894563	606.609362	322.765086	430.3777999	314.8846219	354.3395983	836.9906693	1871.072278	716.3187137	1124.515362	662.7494401	1391.014136	582.2464275	890.6706063	479.884688	910.0546553	525.2612856	641.6147968	322.3493976	429.5627305	313.9560464	353.8540591	794.7889483	1871.754887	736.512008	1415.815312	637.4740507	1390.15222	581.7142457	858.4078121	670.8052384	909.7650624	570.2819983	605.6106667	349.3504	585.9070538	317.2359203	838.030221	804.2135747	1870.949151	745.1093696	1110.14889	636.8610719	1426.921146	74615.69263	924.9276084	9178.090578	909.9035724	447.8260805	859.4619329	321.7653599	1412.22051	314.9482501	360.1850778
204463_s_at	15.93424409	95.84520943	128.3724364	75.05078944	40.15520849	96.09288423	118.8619431	81.53679024	64.37617289	96.34055903	109.3514498	88.02279104	88.5971373	96.58823383	99.84095653	94.50879183	15.08500463	95.06475124	129.5476178	74.08720943	40.13170213	96.04679282	123.2395178	80.65690175	63.57247254	95.53042351	108.3666428	88.77995396	87.68287701	95.62275515	98.84759554	93.51444417	14.94356435	209.4146768	127.3907983	31380.99302	39.15571008	95.13173617	117.9289126	80.53966568	488.3143695	95.34310425	132.719927	1086.85775	87.61076778	95.59126967	102.6420996	93.51107281	15.81638646	714953.5619	127.378891	74.05127126	18269.44637	95.23366552	185.0451005	279.1201892	63.424393	1153.676541	15340.88521	87.07881788	3003.198218	96.71316567	98.8989043	94.20812267
204466_s_at	508.7779765	1116.629799	1727.1738	1203.018691	514.9064401	940.4027161	1367.783516	1000.874941	521.0349036	764.1756328	1008.393233	798.7311896	527.1633672	587.9485495	649.0029495	596.5874387	507.7786674	1115.680592	1732.312379	1205.10362	518.9573996	939.46653	1379.046197	1029.308229	541.2550637	763.4958819	1008.321468	797.7793573	526.1753066	595.6125369	648.0519068	596.869264	507.790788	3137.920361	1727.116021	1217.050753	872.6451338	939.4084079	1367.35271	999.8779683	534.4731596	805.4535058	1009.970004	797.9031798	526.165649	586.9505	648.1855175	595.5949496	507.7780662	1115.63003	21568246.98	43564.10406	1260.748459	939.7478021	1366.783648	999.8749962	521.5649366	1606.413229	1007.393235	874.9926215	526.2776151	3952.351887	722.0169469	904.3934375
204497_at	1113.305443	683.7170305	1167.295364	1192.963587	998.3393984	697.6275096	1036.132343	1054.100099	883.3733537	711.5379887	904.9693222	915.2366111	768.407309	725.4484678	773.8063012	776.3731234	1114.416654	684.0924873	1166.680947	1194.379752	1004.264778	696.6367668	1038.909305	1056.768043	885.5757494	712.8558093	904.091807	916.8041032	768.2328465	729.3236448	840.6365689	777.485241	1112.307323	684.1633961	1166.296991	1257.890909	999.2581461	696.677941	1040.149293	1053.1327	882.6056501	710.5615651	903.9718983	914.2488062	768.4550847	724.4543812	772.8163518	4256.03424	1112.307322	684.1450634	1166.295981	1191.966437	997.3618685	1599.769169	1049.922598	2257.164759	882.408505	915.1722641	7817.947719	916.3773133	1017.593201	656423.129	772.8063104	4188.122538
204517_at	3738.832316	2116.915302	3562.13291	3716.044071	3780.866093	2645.524184	3657.176509	3764.914322	3822.89987	3174.133065	3752.220108	3813.784572	3864.933647	3702.741946	3847.263707	3862.654823	3742.24067	2116.033316	3561.866217	3716.578462	3806.312087	2644.86719	3657.122034	3765.134943	3856.724448	3174.18734	3760.114248	3812.8912	3865.748563	3705.11714	3846.391791	3862.535615	3738.14562	2129.130659	3561.132933	3715.054104	3779.891043	2647.706334	3657.360136	3763.927497	3823.298108	4845.836344	3751.230339	3838.588892	3863.934266	3701.746296	3846.424858	4029.438218	76978.23517	2115.915479	3695.618886	39177.65839	3779.867265	2644.524618	3656.182458	3763.914323	3821.90427	4621.847894	6131.536565	3814.82563	3863.933677	3798.957621	4154.904993	3862.384353
204518_s_at	1142.549057	660.7270794	960.6158239	1077.518389	1115.928748	778.6533637	988.5754848	1070.407281	1089.308439	896.579648	1016.535146	1063.296172	1062.68813	1014.505932	1044.494807	1056.185063	1168.13698	662.3518423	960.9917958	1077.448769	1124.110684	777.7260102	989.0491355	1072.807489	1098.962198	896.3825486	1016.061023	1062.847397	1061.893382	1013.696138	1043.512807	1062.955492	1141.644083	694.0474496	982.1320701	1076.735512	1137.019539	1282.69117	988.8717428	1069.426964	1088.519166	895.5942655	1015.535319	1062.546716	1061.707946	1013.607764	1045.900087	2818.597968	1141.59878	1501.418532	1005.716266	1726.514569	1117.823822	780.8981398	987.865163	1100.212274	1091.507304	69701.61091	1020.062155	8733634.738	1061.688142	1013.623624	1043.494807	1055.211656
204548_at	411.565744	251.0805105	395.9980122	508.1949242	290.3247111	177.9850476	279.4272988	357.9651372	169.0836782	104.8895848	162.8565855	207.7353503	47.8426453	31.79412195	46.28587212	57.50556332	411.9620618	251.8418581	395.0341506	507.3284489	291.3181894	177.0550791	278.4525042	357.5846471	168.6519061	104.4011542	161.9349426	207.2643445	52.0260561	30.92655688	45.44020259	76.40647715	410.5707148	250.0952969	394.9980751	543.3998855	2616.699908	177.166213	12172.38287	356.9881966	168.5051402	103.9133247	161.8591834	34750.95862	46.96995882	31.16268676	45.7595442	56.50606477	410.7464385	250.0850905	395.0011512	534.1715371	289.324794	181.892071	342.6068395	356.9690429	6847.602391	412.7907947	161.8805627	206.7355559	46.84336484	31.1044031	45.28697135	57.84926785
204561_x_at	7947.543644	2995.213934	6330.409761	7438.40386	5579.400546	2112.76975	4447.406828	5223.002697	3211.257449	1230.325565	2564.403896	3007.601535	843.1143513	347.8813803	681.400963	792.2003729	7957.776905	2994.46348	6339.045021	7455.337674	5578.473489	2116.125734	4447.248089	5222.734428	3216.238245	2481.789911	2563.466459	3006.883266	842.7107869	348.3587904	680.9627278	791.5839784	7946.543955	32307.79049	6329.644676	7437.429211	5580.193421	2112.051606	4446.407052	5245.398236	3210.259573	1256.148671	2563.574316	5849.898902	845.2892251	430.6549836	680.4010504	791.2003737	7946.5536	2994.226898	6329.446576	7438.089238	5581.212428	2111.808921	4446.408551	5222.963892	3210.389132	1229.337748	2563.412548	3006.601545	842.1143521	346.8813919	680.4045824	27199.89051
204562_at	1357.726598	3326.225275	6821.175218	4458.445249	994.2179327	2372.167007	4818.631967	3164.720988	630.7092677	1418.108739	2816.088716	1870.996728	267.2006028	464.0504705	813.5454648	577.2724679	1369.057404	3346.238985	6825.121622	4459.223209	1019.944046	2371.176621	4841.935178	3176.205342	632.116681	1441.899395	2815.099367	2046.680877	266.7758369	463.2224565	813.8783039	579.9305535	1356.84631	3329.775175	6845.966306	4457.494756	996.7212079	2371.762373	4853.445484	3163.72123	629.7384342	1417.524605	2829.302478	1873.30505	266.2216393	1001.661675	821.2444012	577.6789074	1356.727599	3342.195426	6820.198524	4464.154168	1753676.129	2391.083495	4817.631987	3172.354555	629.7110801	1417.839287	2815.339657	2052.582013	267.6576643	463.0538022	950.0278101	576.2786761
204614_at	6208.670321	4070.722955	6563.608261	6734.644848	4363.931035	2867.367879	4612.387593	4732.113204	2519.191749	1664.012802	2661.166925	2729.58156	674.4524628	460.6577262	709.9462568	727.0499155	6213.427706	4074.479685	6562.635268	6735.03393	4363.163103	2867.328207	4611.572764	4731.3342	2518.323803	1679.800717	2668.096238	2730.350711	673.9578088	463.2124895	708.9719702	727.5037984	7206.297484	4069.730615	6571.666256	6733.73484	4362.931113	541655.4345	4612.036143	4731.347454	2518.217462	1668.437897	2663.058523	2733.759376	673.7336226	459.777668	781.3846052	726.0608871	6207.670321	4073.318518	6562.6264	6733.644864	4362.935561	2961.706783	4611.387597	4782.28831	2519.137635	1757.924383	2660.166927	2728.615601	676.1101759	56040.73502	15059.5134	726.0566164
204655_at	1088.592917	1956.318669	4053.314112	2166.649285	794.6225271	1402.030554	2869.927364	1549.261984	500.6521374	847.7424382	1686.540615	931.8746844	206.6817476	293.4543228	503.1538671	314.4873844	1087.784941	1956.091836	4053.78239	2169.718614	793.633732	1401.506638	2870.198921	1548.317317	499.6534081	884.2528093	1691.309673	932.9626954	205.9594112	294.7132593	552.6066519	313.5491844	1088.355734	1957.530719	4061.969269	2165.649885	1044.547398	1401.926038	2868.991153	1666.311473	499.7719474	846.7446853	1687.005625	930.876495	208.5733902	293.1143421	502.1657283	313.5091619	1090.343205	1955.319467	4052.323888	2165.659795	793.6225645	1401.031274	2869.045335	1549.309333	500.6186305	855.5422289	1687.045873	2007.31468	206.010044	404.1030517	502.3198282	313.649522
204661_at	922.5210004	2056.410086	901.8073311	1494.848751	662.873135	1456.595495	648.3735665	1063.502561	403.2252696	856.7809038	394.9398019	632.1563699	143.5774042	256.9663128	141.5060373	200.8101793	924.2469394	2055.437031	901.176656	1493.907322	672.6611985	1456.449653	647.7810362	1062.655787	402.9409095	859.045736	396.0152347	661.5846953	142.7294542	292.1341476	143.6394373	222.015011	921.5928571	2055.771148	900.8458666	1493.890319	675.3344088	1456.550124	647.4677891	1069.246717	3357.378244	8000.621416	394.1824532	634.9902641	142.5813672	410.7377372	140.5060682	415.3692466	2850.631471	2055.410138	900.8088692	1493.849282	3286.636453	1734.882743	647.3736488	1062.581028	402.2363032	881.1588817	393.9407692	632.9143897	142.6190757	35445667.4	140.5172895	199.8102683
204698_at	715.794166	1441.624218	613.147774	937.1843689	632.6734749	1140.754511	560.8210005	787.6466169	549.5527837	839.8848043	508.4942269	638.1088649	466.4320926	539.0150977	456.1674534	488.5711129	714.8313695	1440.684925	613.9746553	956.9035273	636.6739147	1140.144422	562.9057584	788.442484	549.2731834	1212.726179	510.3230197	637.7382021	465.6101122	538.6973724	456.3676389	488.2099361	714.7947353	1456.207679	627.4683317	937.3650174	631.6763907	9256741.979	559.8210559	786.851211	549.2532472	908.7563593	739.1037802	30553.61255	465.4323912	538.0155265	460.2649849	487.6032282	715.7301541	1440.624225	612.1621852	936.184369	632.0789885	1141.128444	5165.802585	786.6468841	548.5527841	47862.04204	508.2442753	47695.91221	465.5039124	538.3428025	456.5965722	545.6554916
204749_at	266.479645	439.9502106	860.9485431	567.2548852	187.697146	309.1265419	603.8253747	398.2398141	108.914647	178.3028732	346.7022062	229.2247431	30.13214797	47.47920453	89.57903778	60.20967199	297.6125547	438.9509424	861.2244451	567.5160319	188.5805844	308.2365625	615.2640055	407.3996214	125.2500156	177.7785756	345.8819556	229.028124	43.33630467	48.18048224	88.62894577	60.45137013	265.5247866	439.0480652	979.3974305	566.256958	186.8460649	308.126542	657.7961977	399.0730363	107.9157035	177.3368384	348.0682823	245.8976093	31.15760055	46.47934196	88.66467647	59.22089895	3307.41583	439.3126623	861.2290522	566.2568954	186.6971552	311.5803641	602.8256082	810436.6865	109.6746388	180.6338259	433.801779	228.6492193	29.58554102	46.47921183	462.2036735	59.21268051
204882_at	371.9702936	493.6151016	65.61786561	318.7613537	263.209627	348.3609926	48.76292743	225.9633691	154.4489605	203.1068836	31.90798925	133.1653845	45.68829387	57.85277467	15.05305107	40.36739988	486.7317814	493.3958762	66.42320165	321.7464785	262.5124644	354.1232811	52.16801525	225.5303047	156.1857562	202.785321	31.46763772	134.8986294	47.50456193	61.99704978	15.20142658	39.38043331	371.1796502	492.6423284	64.84042026	321.7633155	356.0349379	347.3622735	4240.333483	226.6914902	488.9121394	224.5327574	30.91096049	132.3428106	85.47540684	56.8532272	14.34484372	39.39343327	370.9702939	493.118887	64.80856794	317.7613571	265.1424816	347.362039	47.76308627	251.7305301	153.4737427	203.0590802	30.90832867	132.1664852	30426.10577	56.86044392	14.05360563	39.4420621
204890_s_at	2806.310303	1026.328628	441.0142494	209.0230181	2049.915983	803.9288109	394.2087458	231.814884	1293.521664	581.5289938	347.4032423	254.6067498	537.1273442	359.1291767	300.5977388	277.3986157	2805.547758	1025.706052	450.9767202	208.1867853	2049.054676	802.9711386	393.3263424	231.2171607	1293.068681	591.5018946	348.6527365	260.0036893	537.015483	358.2463926	299.80797	276.4471276	2805.685714	1131.909975	476.0662863	209.4472979	2049.405189	873.1469317	401.5089833	231.1703249	1292.85356	590.3843937	465.1865855	255.3035253	536.1421327	446.7452812	299.6193954	282.6295677	2805.311248	6238696.803	440.0142671	1521.978752	2063.429553	805.789108	418.3294834	233.9960177	1320.354436	584.8744591	2961521.597	253.6067616	2296.260485	1787.728973	299.6695474	276.4065978
